AtcoCode,PlateCode,CommonName,CommonNameGA,ShortCommonName,ShortCommonNameGA,Street,NptgLocalityRef,Easting,Northing,Latitude,Longitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,isActive
8210B335561,335561,Barrck Street,Sráid na Beairice,Barrck Street,Sráid na Beairice,,E0821025,672404,676590,52.8353868712984,-6.92542345782427,BCT,MKD,OTH,N,,821,TRUE
8210B335581,335581,Green Lane,An Lána Glas,Green Lane,An Lána Glas,,E0821025,672549,676740,52.8367152922673,-6.92323853119244,BCT,MKD,OTH,N,,821,TRUE
821000019,,Carlow Train Station,,,,,E0821025,672567,677181,52.8406757429783,-6.92287337587765,BCT,CUS,OTH,N,,821,TRUE
821000020,,Carlow Train Station,,,,,E0821025,672548,677207,52.8409119397224,-6.92314956224423,BCT,CUS,OTH,N,,821,TRUE
821000023,,Royal Oak Road,,,,,E0821009,670304,661570,52.7006903585788,-6.95980668338697,BCT,CUS,OTH,N,,821,TRUE
8210CO11091,11091,Tyndall College,Coláiste Tyndall,Tyndall College,Coláiste Tyndall,,E0821463,671104,674768,52.8191870838225,-6.94511035027316,BCT,MKD,OTH,N,,821,TRUE
8210CO11097,11097,Hanover Bus Park,Páirc Bus Hanover,Hanover Bus Park,Páirc Bus Hanover,,E0821496,672309,676398,52.8336742871897,-6.92687564839486,BCT,CUS,OTH,N,,821,TRUE
8210CO11106,11106,MSD Carlow,MSD Ceatharlach,MSD Carlow,MSD Ceatharlach,,E0821502,675121,678731,52.8542540707242,-6.88461459284746,BCT,MKD,OTH,N,,821,TRUE
8210CO11114,11114,Green Lane,An Lána Glas,Green Lane,An Lána Glass,,E0821543,672971,677310,52.8417803986177,-6.9168490415088,BCT,MKD,OTH,N,,821,TRUE
8210CO11115,11115,Fire Station,Stáisiún Dóiteáin,Fire Station,Stáisiún Dóiteáin,,E0821025,672583,676770,52.8369802982362,-6.92272733445909,BCT,MKD,OTH,N,,821,TRUE
8210CO11123,11123,Tyndall College,Coláiste Tyndall,Tyndall College,Coláiste Tyndall,,E0821463,671117,674767,52.819176383642,-6.94491773727636,BCT,MKD,OTH,N,,821,TRUE
8210CO11141,11141,Business Park,Páirc Ghnó,Business Park,Páirc Ghnó,,E0821586,674335,674975,52.8206115742604,-6.89713803512553,BCT,MKD,OTH,N,,821,TRUE
8210CO11146,11146,Ashgrove,Garrán na Fuinseoige,Ashgrove,Garrán na Fuinseoige,,E0821499,673289,676075,52.8306394370105,-6.91240699355307,BCT,MKD,OTH,N,,821,TRUE
8210CO11147,11147,Idrone Park,Páirc Ó Dróna,Idrone Park,Páirc Ó Dróna,,E0821041,673218,676344,52.8330663423838,-6.91340008908471,BCT,MKD,OTH,N,,821,TRUE
8210CO11159,11159,Barrow Valley,Bhruach an Bhearú,Barrow Valley,Bhruach an Bhearú,,E0821316,671183,677680,52.845344415256,-6.94330365849208,BCT,MKD,OTH,N,,821,TRUE
8210CO11092,11092,South East T.U.,O.T. an Oirdheiscirt,South East T.U.,O.T. an Oirdheiscirt,,E0821556,671627,675518,52.8258575132511,-6.93718820056314,BCT,MKD,OTH,N,,821,TRUE
8210CO11093,11093,Bourlum Wood,Coill Bourlum,Bourlum Wood,Coill Bourlum,,E0821556,671727,675247,52.8234089692559,-6.93576417315221,BCT,MKD,OTH,N,,821,TRUE
8210CO11094,11094,Green Road,Bóthar Glas,Green Road,Bóthar Glas,,E0821556,671836,675481,52.8254972225156,-6.93409575023232,BCT,MKD,OTH,N,,821,TRUE
8210CO11095,11095,New Street,An tSráid Nua,New Street,An tSráid Nua,,E0821496,672041,675955,52.8297293080953,-6.93094997361145,BCT,MKD,OTH,N,,821,TRUE
8210CO11096,11096,Hanover Road,Bóthar Hanover,Hanover Road,Bóthar Hanover,,E0821496,672160,676143,52.831402788289,-6.92914286697322,BCT,MKD,OTH,N,,821,TRUE
8210CO11098,11098,Fire Station,Stáisiún Dóiteáin,Fire Station,Stáisiún Dóiteáin,,E0821025,672553,676757,52.8368675177698,-6.92317539653795,BCT,MKD,OTH,N,,821,TRUE
8210CO11099,11099,Green Lane,An Lána Glas,Green Lane,An Lána Glas,,E0821543,672921,677249,52.8412390151113,-6.91760470744884,BCT,MKD,OTH,N,,821,TRUE
8210CO11100,11100,Deerpark,Páirc na bhFianna,Deerpark,Páirc na bhFianna,,E0821501,673425,677678,52.8450256052914,-6.910028568691,BCT,MKD,OTH,N,,821,TRUE
8210CO11101,11101,O'Brien Road,Bóthar Uí Bhriain,O'Brien Road,Bóthar Uí Bhriain,,E0821543,673501,677168,52.8404323530783,-6.90901547710549,BCT,MKD,OTH,N,,821,TRUE
8210CO11102,11102,Sandhills,Cnoc an Ghainimh,Sandhills,Cnoc an Ghainimh,,E0821501,673794,677080,52.8396015413723,-6.90468720511796,BCT,MKD,OTH,N,,821,TRUE
8210CO11103,11103,Burrindale,Burrindale,Burrindale,Burrindale,,E0821501,673952,677318,52.8417185632881,-6.90228857084598,BCT,MKD,OTH,N,,821,TRUE
8210CO11104,11104,Beechwood Park,Páirc Choill na Feá,Beechwood Park,Páirc Choill na Feá,,E0821500,674147,677656,52.8447290479015,-6.8993178483131,BCT,MKD,OTH,N,,821,TRUE
8210CO11105,11105,Pollerton Manor,Máinéar Phollerton,Pollerton Manor,Máinéar Phollerton,,E0821500,674389,677885,52.8467534919845,-6.89567396632087,BCT,MKD,OTH,N,,821,TRUE
8210CO11108,11108,Pollerton Manor,Máinéar Phollerton,Pollerton Manor,Máinéar Phollerton,,E0821500,674417,677880,52.846704695522,-6.89525952315287,BCT,MKD,OTH,N,,821,TRUE
8210CO11109,11109,Beechwood Park,Páirc Choill na Feá,Beechwood Park,Páirc Choill na Feá,,E0821500,674169,677678,52.8449237128477,-6.89898633164315,BCT,MKD,OTH,N,,821,TRUE
8210CO11110,11110,Burrindale,Burrindale,Burrindale,Burrindale,,E0821501,673971,677344,52.8419495927723,-6.90200070569607,BCT,MKD,OTH,N,,821,TRUE
8210CO11111,11111,Sandhills,Cnoc an Ghainimh,Sandhills,Cnoc an Ghainimh,,E0821041,673610,677056,52.8394110378197,-6.90742315927646,BCT,MKD,OTH,N,,821,TRUE
8210CO11112,11112,O'Brien Road,Bóthar Uí Bhriain,O'Brien Road,Bóthar Uí Bhriain,,E0821543,673483,677218,52.8408841108663,-6.90927134174724,BCT,MKD,OTH,N,,821,TRUE
8210CO11113,11113,Deerpark,Páirc na bhFianna,Deerpark,Páirc na bhFianna,,E0821501,673415,677651,52.8447843441739,-6.91018306196077,BCT,MKD,OTH,N,,821,TRUE
8210CO11117,11117,Hanover Road,Bóthar Hanover,Hanover Road,Bóthar Hanover,,E0821496,672192,676194,52.8318567971016,-6.92865680006758,BCT,MKD,OTH,N,,821,TRUE
8210CO11118,11118,New Street,An tSráid Nua,New Street,An tSráid Nua,,E0821496,672002,675877,52.8290335983512,-6.93154580133862,BCT,MKD,OTH,N,,821,TRUE
8210CO11119,11119,Green Road,Bóthar Glas,Green Road,Bóthar Glas,,E0821556,671850,675508,52.8257379835869,-6.93388211775064,BCT,MKD,OTH,N,,821,TRUE
8210CO11120,11120,Bourlum Wood,Coill Bourlum,Bourlum Wood,Coill Bourlum,,E0821556,671705,675202,52.823007517304,-6.93610041018636,BCT,MKD,OTH,N,,821,TRUE
8210CO11121,11121,South East T.U.,O.T. an Oirdheiscirt,South East T.U.,O.T. an Oirdheiscirt,,E0821556,671615,675530,52.8259669411659,-6.93736359377218,BCT,MKD,OTH,N,,821,TRUE
8210CO11122,11122,Southern Gardens,Gáirdíní Theas,Southern Gardens,Gáirdíní Theas,,E0821556,671328,675148,52.8225722592465,-6.94170477213663,BCT,MKD,OTH,N,,821,TRUE
8210CO11125,11125,Sleaty Street,Sráid Sléibhte,Sleaty Street,Sráid Sléibhte,,E0821316,671431,677534,52.8439996189565,-6.93965480353861,BCT,MKD,OTH,N,,821,TRUE
8210CO11126,11126,Duggan Avenue,Ascaill Uí Dhúgáin,Duggan Avenue,Ascaill Uí Dhúgáin,,E0821316,671532,677145,52.8404906097978,-6.93824108301806,BCT,MKD,OTH,N,,821,TRUE
8210CO11127,11127,Maryborough Street,Sráid Maryborough,Maryborough Street,Sráid Maryborough,,E0821315,671529,676766,52.8370852558864,-6.93836866743233,BCT,MKD,OTH,N,,821,TRUE
8210CO11128,11128,Castle,Caisleán,Castle,Caisleán,,E0821315,671706,676717,52.8366214166072,-6.93575289664159,BCT,MKD,OTH,N,,821,TRUE
8210CO11129,11129,Kennedy Avenue,Ascaill Uí Chinnéide,Kennedy Avenue,Ascaill Uí Chinnéide,,E0821025,671991,676614,52.8356578550039,-6.93154649642024,BCT,MKD,OTH,N,,821,TRUE
8210CO11132,11132,Pollerton Road,Br Bhaile Pholaird,Pollerton Road,Br Bhaile Pholaird,,E0821543,672853,676758,52.8368360390763,-6.91872346533728,BCT,MKD,OTH,N,,821,TRUE
8210CO11133,11133,St. Patrick's Ave,Asc Naomh Phádraig,St. Patrick's Ave,Asc Naomh Phádraig,,E0821543,673143,676809,52.8372550548162,-6.91440872847484,BCT,MKD,OTH,N,,821,TRUE
8210CO11134,11134,Laurence O'Toole's,Labhrás Ó Tuathaill,Laurence O'Toole's,Labhrás Ó Tuathaill,,E0821041,673346,676971,52.8386832135007,-6.91135998212367,BCT,MKD,OTH,N,,821,TRUE
8210CO11135,11135,Askea,Easca,Askea,Easca,,E0821041,673390,676604,52.8353793345851,-6.91078955687866,BCT,MKD,OTH,N,,821,TRUE
8210CO11138,11138,Tullow Road,Bóthar na Tulaí,Tullow Road,Bóthar na Tulaí,,E0821640,673631,676172,52.8314644864729,-6.9073109176096,BCT,MKD,OTH,N,,821,TRUE
8210CO11139,11139,The Orchards,Na hÚlloird,The Orchards,Na hÚlloird,,E0821640,673907,676012,52.8299889505304,-6.90325209027016,BCT,MKD,OTH,N,,821,TRUE
8210CO11140,11140,Wallsforge,Ceárta De Bhál,Wallsforge,Ceárta De Bhál,,E0821640,674147,675791,52.8279700794832,-6.89974148791186,BCT,MKD,OTH,N,,821,TRUE
8210CO11143,11143,Wallsforge,Ceárta De Bhál,Wallsforge,Ceárta De Bhál,,E0821640,674164,675773,52.8278059924327,-6.89949336531098,BCT,MKD,OTH,N,,821,TRUE
8210CO11444,11444,The Orchards,Na hÚlloird,The Orchards,Na hÚlloird,,E0821640,673878,676028,52.8301367021632,-6.90367873188434,BCT,MKD,OTH,N,,821,TRUE
8210CO11145,11145,Tullow Road,Bóthar na Tulaí,Tullow Road,Bóthar na Tulaí,,E0821640,673661,676142,52.8311908061556,-6.90687257180522,BCT,MKD,OTH,N,,821,TRUE
8210CO11148,11148,Askea,Easca,Askea,Easca,,E0821041,673363,676590,52.8352572048558,-6.91119334211128,BCT,MKD,OTH,N,,821,TRUE
8210CO11149,11149,Laurence O'Toole's ,Labhrás Ó Tuathaill,Laurence O'Toole's ,Labhrás Ó Tuathaill,,E0821041,673305,676923,52.838257459751,-6.91197918691955,BCT,MKD,OTH,N,,821,TRUE
8210CO11150,11150,St. Patrick's Ave,Asc Naomh Phádraig,St. Patrick's Ave,Asc Naomh Phádraig,,E0821543,673126,676793,52.8371135840857,-6.9146645783408,BCT,MKD,OTH,N,,821,TRUE
8210CO11151,11151,Pollerton Road,Br Bhaile Pholaird,Pollerton Road,Br Bhaile Pholaird,,E0821025,672806,676742,52.8366986119744,-6.91942446783557,BCT,MKD,OTH,N,,821,TRUE
8210CO11154,11154,Kennedy Avenue,Ascaill Uí Chinnéide,Kennedy Avenue,Ascaill Uí Chinnéide,,E0821025,671997,676588,52.8354234140417,-6.93146319884081,BCT,MKD,OTH,N,,821,TRUE
8210CO11155,11155,Castle,Caisleán,Castle,Caisleán,,E0821315,671685,676720,52.8366511683206,-6.93606385727494,BCT,MKD,OTH,N,,821,TRUE
8210CO11156,11156,Maryborough Street,Sráid Maryborough,Maryborough Street,Sráid Maryborough,,E0821315,671532,676853,52.8378666532649,-6.93830508322329,BCT,MKD,OTH,N,,821,TRUE
8210CO11157,11157,Duggan Avenue,Ascaill Uí Dhúgáin,Duggan Avenue,Ascaill Uí Dhúgáin,,E0821316,671549,677075,52.8398593226449,-6.93800414411021,BCT,MKD,OTH,N,,821,TRUE
8210CO11158,11158,Sleaty Street,Sráid Sléibhte,Sleaty Street,Sráid Sléibhte,,E0828294,671423,677550,52.8441444577446,-6.9397700334545,BCT,MKD,OTH,N,,821,TRUE
8220DB007697,7697,IKEA,IKEA,IKEA,IKEA,,E0822047,714624,740967,53.4063787654504,-6.27607899033764,BCT,MKD,OTH,E,822G000001,822,TRUE
8220DB007698,7698,IKEA,IKEA,IKEA,IKEA,,E0822047,714720,740970,53.4063848668112,-6.27463479751144,BCT,MKD,OTH,W,822G000001,822,TRUE
8220DB007732,7732,Tara Street,Sráid na Teamhrach,Tara Street,Sráid na Teamhrach,,E0822087,716175,734419,53.3472210741977,-6.25517054162055,BCT,MKD,OTH,N,822G000002,822,TRUE
8220DB001738,1738,Clontarf Rd Pitches,Páirceanna Bhóthar Chluain Tarbh,Clontarf Rd Pitches,Br Chluain Tarbh,,E0822038,718211,736276,53.3634508756356,-6.22391433414591,BCT,MKD,OTH,NE,822G000003,822,TRUE
8220DB004386,4386,Watermill Drive,Muilinn Uisce,Watermill Drive,Muilinn Uisce,Watermill Drive,E0822042,721414,737982,53.3780491481758,-6.17516159450503,BCT,MKD,OTH,NE,822G000004,822,TRUE
8220DB000655,655,Watermill Drive,Ce an Mhuilinn Uisce,Watermill Drive,Ce an Mhuilinn Uisce,Watermill Drive,E0822042,721397,737947,53.3777386713847,-6.17543040232881,BCT,MKD,OTH,SW,822G000004,822,TRUE
8220DB001228,1228,Kilbarron Road,Bóthar Chill Bharrainn,Kilbarron Road,Br Chill Bharrainn,Kilbarron Road,E0822040,718490,739509,53.3924289764997,-6.21851273726687,BCT,MKD,OTH,W,822G000006,822,TRUE
8220DB001237,1237,Cromcastle Avenue,Ascaill Chaisleáin na Croma,Cromcastle Avenue,Asc Chais na Croma,Kilbarron Road,E0822040,718458,739536,53.3926786799977,-6.21898347230117,BCT,MKD,OTH,E,822G000006,822,TRUE
8220DB000497,497,Connolly,Stáisiúin Uí Chonghaile,Connolly,Stáis Uí Chonghaile,,E0822081,716464,734794,53.3505260753991,-6.25069434322382,BCT,MKD,OTH,NE,822G000008,822,TRUE
8220B1351201,135121,Connolly Station,Stáisiúin Uí Chonghaile,Connolly Station,Stn Uí Chonghaile,,E0822081,716476,734760,53.3502180212919,-6.25052670165242,BCT,MKD,OTH,S,822G000008,822,TRUE
8220DB004415,4415,Connolly Train Stn,Stáisiúin Uí Chonghaile,Connolly Train Stn,Stn Uí Chonghaile,,E0822081,716488,734794,53.3505207923986,-6.25033404409604,BCT,MKD,OTH,S,822G000008,822,TRUE
8220DB001500,1500,Connolly,Stáisiúin Uí Chonghaile,Connolly,Stáis Uí Chonghaile,,E0822081,716498,734852,53.3510395889035,-6.25016257775478,BCT,MKD,OTH,S,822G000008,822,TRUE
8220DB007726,7726,St Anne's Pitches,Páirc San Anna,St Anne's Pitches,Páirc San Anna,,E0822042,721742,737853,53.3768149943731,-6.17028422749077,BCT,MKD,OTH,NW,822G000009,822,TRUE
8220DB007727,7727,St Anne's Pitches,Páirc San Anna,St Anne's Pitches,Páirc San Anna,,E0822042,721756,737854,53.3768207523656,-6.17007354764547,BCT,MKD,OTH,SE,822G000009,822,TRUE
8220DB007730,7730,Fox's Lane,Lana an tSionnaigh,Fox's Lane,Lana an tSionnaigh,,E0822043,722695,738165,53.3793971190002,-6.15584815471541,BCT,CUS,OTH,N,822G000011,822,TRUE
8220DB007731,7731,Fox's Lane,Lána an tSionnaigh,Fox's Lane,Lána an tSionnaigh,,E0822043,722732,738210,53.3797927289998,-6.155274872702,BCT,CUS,OTH,N,822G000011,822,TRUE
8220DB007588,7588,Pearse Street,Sráid an Phiarsaigh,Pearse Street,Sráid an Phiarsaigh,,E0822090,716254,734172,53.3449849859358,-6.25407531696508,BCT,MKD,OTH,W,822G000016,822,TRUE
8220DB001222,1222,Ardlea Road,Bóthar Ard Liath,Ardlea Road,Bóthar Ard Liath,Ardlea Road,E0822036,719289,738598,53.384066161835,-6.20685028183392,BCT,MKD,OTH,NW,822G000024,822,TRUE
8220DB001242,1242,Ardbeg Road,Bóthar an Aird Bhig,Ardbeg Road,Bóthar an Aird Bhig,Ardlea Road,E0822036,719273,738645,53.3844919489036,-6.20707292281256,BCT,MKD,OTH,SE,822G000025,822,TRUE
8220DB001080,1080,Auburn Villas,Achadh na Gréine,Auburn Villas,Achadh na Gréine,Rathgar Road,E0822014,715150,730797,53.3149091987178,-6.27187306349646,BCT,MKD,OTH,SW,822G000026,822,TRUE
8220DB000770,770,RTE,RTÉ,RTE,RTÉ,Stillorgan Road,E0822030,718225,730842,53.3146361875598,-6.22573181130972,BCT,MKD,OTH,NW,822G000029,822,TRUE
8220B1353301,135331,Dawson Street,Sráid Dhásain,Dawson Street,Sráid Dhásain,,E0822091,715967,733625,53.340134371715,-6.25858361137312,BCT,MKD,OTH,N,822G000060,822,TRUE
8220000408,,Bachelors Walk,Siúlán Bhaitsiléir,Bachelors Walk,Siúlán Bhaitsiléir,,E0822013,715803,734409,53.3472127809573,-6.26075843091175,BCT,MKD,OTH,E,822G000061,822,TRUE
8220000386,,Schoolhouse Hotel,Óstán Schoolhouse,Schoolhouse Hotel,Óstán Schoolhouse,,E0822091,717242,733333,53.3372305636195,-6.23955550217558,BCT,MKD,OTH,SE,822G000079,822,TRUE
8220B106401,106401,Leeson St Lower,Sráid Líosain Íochtarach,Leeson St Lower,Sráid Líosain Íocht,,E0822091,716147,733060,53.3350196396888,-6.25608912424081,BCT,MKD,OTH,NW,822G000082,822,TRUE
8220000372,,East Wall Road,Bóthar an Phoirt Thoir,East Wall Road,Br an Phoirt Thoir,,E0822055,718107,734864,53.3507906820231,-6.22600301698392,BCT,MKD,OTH,SW,822G000087,822,TRUE
8220DB001359,1359,College Green,Faiche an Choláiste,College Green,Faiche an Choláiste,,E0822091,715770,734095,53.3443994063613,-6.26136859043366,BCT,MKD,OTH,E,822G000088,822,TRUE
8220DB004522,4522,College Green,Faiche an Choláiste,College Green,Faiche an Choláiste,,E0822091,715821,734081,53.3442624890463,-6.26060817987955,BCT,MKD,OTH,W,822G000088,822,TRUE
8220DB001279,1279,College Green,Faiche an Choláiste,College Green,Faiche an Choláiste,,E0822091,715748,734079,53.3442604935958,-6.26170466649104,BCT,MKD,OTH,W,822G000088,822,TRUE
8220DB001278,1278,College Green,Faiche an Choláiste,College Green,Faiche an Choláiste,,E0822091,715775,734077,53.3442366224341,-6.26130011810005,BCT,MKD,OTH,W,822G000088,822,TRUE
8220DB004521,4521,College Green,Faiche an Choláiste,College Green,Faiche an Choláiste,,E0822091,715850,734086,53.344301055872,-6.26017105109333,BCT,MKD,OTH,W,822G000088,822,TRUE
8220DB006060,6060,O'Connell Street (opp Gresham),,,,,E0822013,715753,734916,53.3517779899772,-6.26132365097417,BCT,MKD,OTH,N,822G000098,822,TRUE
8220DB002498,2498,IFSC,IFSC,IFSC,IFSC,,E0822073,716509,734541,53.3482435389377,-6.25011187758654,BCT,MKD,OTH,E,822G000120,822,TRUE
8220000255,,Sussex Road,Bóthar Sussex,Sussex Road,Bóthar Sussex,,E0822091,716640,732483,53.3297282110855,-6.24890300350416,BCT,MKD,OTH,SE,822G000128,822,TRUE
8220B1021701,102171,Sussex Road,Bóthar Sussex,Sussex Road,Bóthar Sussex,,E0822091,716638,732481,53.3297106861169,-6.24893374968254,BCT,MKD,OTH,SE,822G000128,822,TRUE
8220DB007611,7611,North Wall Quay,Cé an Phoirt Thuaidh,North Wall Quay,Cé an Phoirt Thuaidh,,E0822073,717421,734463,53.3473413118723,-6.23645024947619,BCT,MKD,OTH,E,822G000135,822,TRUE
8220000243,,Arran Quay,,,,,E0822060,714805,734232,53.3458402654102,-6.2758040550464,BCT,MKD,OTH,E,822G000148,822,TRUE
8220DB000494,494,Clare Street,Sráid an Chláraigh,Clare Street,Sráid an Chláraigh,,E0822091,716423,733781,53.3414355833565,-6.25168225233917,BCT,MKD,OTH,NW,822G000151,822,TRUE
8220000242,,North Wall Quay,Cé an Phoirt Thuaidh,North Wall Quay,Cé an Phoirt Thuaidh,,E0822073,717022,734499,53.3477530706876,-6.24242644352869,BCT,MKD,OTH,E,822G000152,822,TRUE
8220DB001490,1490,Árd Scoil Rís,Árd Scoil Rís,Árd Scoil Rís,Ard-Scoil Rís,Griffith Avenue,E0822032,717887,736872,53.36887682169,-6.22855766174829,BCT,MKD,OTH,SE,822G000164,822,TRUE
8220DB001491,1491,Griffith Avenue,Ascaill Uí Ghríofa,Griffith Avenue,Ascaill Uí Ghríofa,Griffith Avenue,E0822032,717949,736828,53.3684677618855,-6.22764290979838,BCT,MKD,OTH,W,822G000164,822,TRUE
8220B007612,7612,Merrion Square,Cearnóg Mhuirfean,Merrion Square,Cearnóg Mhuirfean,,E0822065,716515,733786,53.341460253444,-6.25029956027018,BCT,MKD,OTH,SW,822G000166,822,TRUE
8220000233,,Merrion street lower,Sráid Mhuirfean Íochtarach,Merrion street lower,Sráid Mhuirfean Íochtarach,,E0822065,716511,733796,53.3415509613384,-6.25035591940543,BCT,MKD,OTH,SW,822G000166,822,TRUE
8220DB000318,318,Westmoreland Street,Sráid Westmoreland,Westmoreland Street,Sráid Westmoreland,Westmoreland Street,E0822091,715906,734323,53.3464177131169,-6.25924373595417,BCT,MKD,OTH,N,822G000182,822,TRUE
8220DB006032,6032,Cathal Brugha St,Sráid Chathail Brugha,Cathal Brugha St,Sd Chathail Brugha,,E0822013,715821,734949,53.3520595408087,-6.26029069507579,BCT,MKD,OTH,W,822G000184,822,TRUE
8220DB004508,4508,Cathal Brugha Street,Sráid Chathail Brugha,Cathal Brugha Street,Sd Chathail Brugha,,E0822013,715843,734971,53.3522523455036,-6.25995235703205,BCT,MKD,OTH,E,822G000184,822,TRUE
8220DB000286,286,Cathal Brugha Street,Sráid Chathail Brugha,Cathal Brugha Street,Sd Chathail Brugha,Cathal Brugha Street,E0822013,715846,734962,53.3521708437386,-6.25991061099437,BCT,MKD,OTH,W,822G000184,822,TRUE
8220DB000278,278,O'Connell St Upper,Sráid Uí Chonaill Uachtarach,O'Connell St Upper,Sd Uí Chonaill Uacht,,E0822013,715760,734892,53.3515608719031,-6.26122733564317,BCT,MKD,OTH,N,822G000184,822,TRUE
8220DB001737,1737,Alfie Byrne Road,Bóthar Ailf Uí Bhroin,Alfie Byrne Road,Br Ailf Uí Bhroin,Clontarf Road,E0822038,718492,736217,53.3628580243648,-6.21971672090975,BCT,MKD,OTH,NW,822G000187,822,TRUE
8220DB001741,1741,Alfie Byrne Road,Bóthar Ailf Uí Bhroin,Alfie Byrne Road,Br Ailf Uí Bhroin,,E0822038,718419,736244,53.3631169030858,-6.22080282346914,BCT,MKD,OTH,E,822G000187,822,TRUE
8220DB001349,1349,Carlisle Street,Sráid Carlisle,Carlisle Street,Sráid Carlisle,South Circular Road,E0822076,715169,732743,53.3323857279044,-6.27088132287856,BCT,MKD,OTH,E,822G000188,822,TRUE
8220DB000997,997,Northside SC,IS Northside,Northside SC,IS Northside,Oscar Traynor Road,E0822035,718952,739714,53.3941665688856,-6.21149309335645,BCT,MKD,OTH,SE,822G000423,822,TRUE
8220DB000968,968,Armstrong Walk,Siúlán Armstrong,Armstrong Walk,Siúlán Armstrong,Oscar Traynor Road,E0822035,719007,739670,53.3937589536623,-6.21068316280392,BCT,MKD,OTH,NW,822G000424,822,TRUE
8220DB000994,994,Dundaniel Road,,,,Oscar Traynor Road,E0822040,718184,740110,53.3978960134762,-6.22288605092511,BCT,MKD,OTH,E,822G000425,822,TRUE
8220DB000970,970,Clonshaugh Industrial Estate,,,,Oscar Traynor Road,E0822040,718168,740090,53.3977199425353,-6.22313399918898,BCT,MKD,OTH,W,822G000425,822,TRUE
8220DB000971,971,Oscar Traynor Road,,,,Oscar Traynor Road,E0822040,718171,740087,53.3976923238436,-6.22309003552768,BCT,MKD,OTH,W,822G000425,822,TRUE
8220DB005060,5060,Dundaniel Road,Bóthar Dhún Dónaill,Dundaniel Road,Bóthar Dhún Dónaill,Dundaniel Road,E0822754,718110,740027,53.3971670149003,-6.22402924061363,BCT,MKD,OTH,S,822G000426,822,TRUE
8220DB006078,6078,Cromcastle Road,B Chaisléan na Croma,Cromcastle Road,B Chaisléan na Croma,Dundaniel Road,E0822754,718097,740035,53.3972417816478,-6.22422162082618,BCT,MKD,OTH,N,822G000426,822,TRUE
8220DB000967,967,Coolock Drive,Céide na Cúlóige,Coolock Drive,Céide na Cúlóige,Oscar Traynor Road,E0822035,719298,739514,53.3922920610153,-6.20636914233897,BCT,MKD,OTH,NW,822G000427,822,TRUE
8220DB001004,1004,Rathvale,Ráth an Ghleanna,Rathvale,Ráth an Ghleanna,Tonlegee Road,E0822044,720648,739364,53.3906381577796,-6.18614044923749,BCT,MKD,OTH,E,822G000428,822,TRUE
8220DB000963,963,Rathvale,Ráth an Ghleanna,Rathvale,Ráth an Ghleanna,Tonlegee Road,E0822044,720618,739349,53.3905102717854,-6.18659695896856,BCT,MKD,OTH,E,822G000428,822,TRUE
8220DB000964,964,St John's Church,Séipéal Naomh Eoin,St John's Church,Séipéal N Eoin,Tonlegee Road,E0822044,720249,739291,53.3900734007662,-6.1921636504984,BCT,MKD,OTH,W,822G000429,822,TRUE
8220DB000966,966,Oscar Traynor Road,Bóthar Oscair Mhic Thréinir,Oscar Traynor Road,Br Oscair M Thréinir,Oscar Traynor Road,E0822035,719531,739400,53.3912154012183,-6.20291104884243,BCT,MKD,OTH,SE,822G000430,822,TRUE
